datetime,Flow_metersCubedPerSecond,Water_Temperature_celsius,Salinity_practicalSalinityUnits
2010-07-07 00:00:00,16.198369,24.804661,0
2010-07-08 00:00:00,16.005451,24.880059,0
2010-07-09 00:00:00,12.04567,24.98259,0
2010-07-10 00:00:00,14.122995,25.071563,0
2010-07-11 00:00:00,11.902266,25.149767,0
2010-07-12 00:00:00,9.640076,25.223268,0
2010-07-13 00:00:00,12.455102,25.300075,0
2010-07-14 00:00:00,13.615095,25.283657,0
2010-07-15 00:00:00,16.899079,25.107864,0
2010-07-16 00:00:00,15.832544,25.188043,0
2010-07-17 00:00:00,10.457232,25.194538,0
2010-07-18 00:00:00,12.288053,25.191466,0
2010-07-19 00:00:00,12.29032,25.207969,0
2010-07-20 00:00:00,15.392423,25.214991,0
2010-07-21 00:00:00,14.909947,25.223596,0
2010-07-22 00:00:00,22.761651,25.006143,0
2010-07-23 00:00:00,21.55413,25.277841,0
2010-07-24 00:00:00,25.875283,25.097808,0
2010-07-25 00:00:00,27.117824,25.022716,0
2010-07-26 00:00:00,27.32055,24.966252,0
2010-07-27 00:00:00,27.214966,24.922769,0
2010-07-28 00:00:00,27.099685,24.883638,0
2010-07-29 00:00:00,25.745648,24.895556,0
2010-07-30 00:00:00,24.732358,24.907639,0
2010-07-31 00:00:00,23.652878,24.932041,0
2010-08-01 00:00:00,21.881428,24.977727,0
2010-08-02 00:00:00,20.087606,25.033688,0
2010-08-03 00:00:00,24.41767,24.593168,0
2010-08-04 00:00:00,22.706705,24.589407,0
2010-08-05 00:00:00,21.122336,24.582729,0
2010-08-06 00:00:00,19.600487,24.572763,0
2010-08-07 00:00:00,18.381192,24.555073,0
2010-08-08 00:00:00,21.419169,24.391818,0
2010-08-09 00:00:00,21.623932,24.325018,0
2010-08-10 00:00:00,20.385565,24.291781,0
2010-08-11 00:00:00,19.666807,24.219861,0
2010-08-12 00:00:00,18.921116,24.148395,0
2010-08-13 00:00:00,23.063161,23.923322,0
2010-08-14 00:00:00,22.957333,23.790242,0
2010-08-15 00:00:00,24.299993,23.676208,0
2010-08-16 00:00:00,24.126573,23.564037,0
2010-08-17 00:00:00,23.51766,23.459367,0
2010-08-18 00:00:00,22.85511,23.35356,0
2010-08-19 00:00:00,22.153589,23.251355,0
2010-08-20 00:00:00,22.264751,23.123344,0
2010-08-21 00:00:00,21.771218,23.012866,0
2010-08-22 00:00:00,20.665999,22.920902,0
2010-08-23 00:00:00,19.596492,22.824569,0
2010-08-24 00:00:00,18.533776,22.727245,0
2010-08-25 00:00:00,17.509085,22.630582,0
2010-08-26 00:00:00,16.456532,22.533874,0
2010-08-27 00:00:00,15.447886,22.435606,0
2010-08-28 00:00:00,14.494549,22.335303,0
2010-08-29 00:00:00,13.531538,22.233099,0
2010-08-30 00:00:00,12.646019,22.128017,0
2010-08-31 00:00:00,13.607473,21.924721,0
2010-09-01 00:00:00,15.513947,21.680856,0
2010-09-02 00:00:00,15.832474,21.520449,0
2010-09-03 00:00:00,16.446317,21.330596,0
2010-09-04 00:00:00,16.908642,21.172574,0
2010-09-05 00:00:00,16.405585,21.014057,0
2010-09-06 00:00:00,15.904316,20.854016,0
2010-09-07 00:00:00,15.22342,20.694702,0
2010-09-08 00:00:00,14.611084,20.533349,0
2010-09-09 00:00:00,13.958929,20.371246,0
2010-09-10 00:00:00,13.343864,20.209622,0
2010-09-11 00:00:00,13.467836,20.016468,0
2010-09-12 00:00:00,12.891163,19.858967,0
2010-09-13 00:00:00,12.179524,19.701471,0
2010-09-14 00:00:00,11.493316,19.540566,0
2010-09-15 00:00:00,10.695959,19.37829,0
2010-09-16 00:00:00,10.380325,19.211196,0
2010-09-17 00:00:00,10.061731,19.035268,0
2010-09-18 00:00:00,10.955171,18.780947,0
2010-09-19 00:00:00,10.41991,18.619061,0
2010-09-20 00:00:00,10.023435,18.447833,0
2010-09-21 00:00:00,9.563726,18.272852,0
2010-09-22 00:00:00,9.166605,18.09237,0
2010-09-23 00:00:00,6.296312,17.889532,0
2010-09-24 00:00:00,6.104119,17.667309,0
2010-09-25 00:00:00,7.215819,17.488657,0
2010-09-26 00:00:00,8.155129,17.303066,0
2010-09-27 00:00:00,6.247345,17.114659,0
2010-09-28 00:00:00,5.794376,16.924651,0
2010-09-29 00:00:00,2.575662,16.732327,0
2010-09-30 00:00:00,3.346445,16.539326,0
2010-10-01 00:00:00,2.293254,16.342307,0
2010-10-02 00:00:00,2.660019,16.143087,0
2010-10-03 00:00:00,2.286603,15.945796,0
2010-10-04 00:00:00,3.421316,15.748916,0
2010-10-05 00:00:00,3.0177,15.552414,0
2010-10-06 00:00:00,1.713641,15.356129,0
2010-10-07 00:00:00,2.246901,15.158378,0
2010-10-08 00:00:00,1.844604,14.961516,0
2010-10-09 00:00:00,1.445591,14.765341,0
2010-10-10 00:00:00,1.365858,14.56854,0
2010-10-11 00:00:00,1.277268,14.374018,0
2010-10-12 00:00:00,1.213383,14.173267,0
2010-10-13 00:00:00,1.148933,13.972086,0
2010-10-14 00:00:00,1.088639,13.771741,0
2010-10-15 00:00:00,1.03254,13.570589,0
2010-10-16 00:00:00,0.98691,13.367757,0
2010-10-17 00:00:00,0.94093,13.165877,0
2010-10-18 00:00:00,0.887669,12.965623,0
2010-10-19 00:00:00,0.85533,12.758866,0
2010-10-20 00:00:00,0.824126,12.552775,0
2010-10-21 00:00:00,3.032592,12.350257,0
2010-10-22 00:00:00,3.173921,12.140334,0
2010-10-23 00:00:00,3.411181,11.811547,0
2010-10-24 00:00:00,4.609407,11.246669,0
2010-10-25 00:00:00,4.68597,11.031615,0
2010-10-26 00:00:00,2.701442,10.548914,0
2010-10-27 00:00:00,2.786905,10.334205,0
2010-10-28 00:00:00,2.8746,10.097895,0
2010-10-29 00:00:00,3.232029,9.860284,0
2010-10-30 00:00:00,3.489147,9.628422,0
2010-10-31 00:00:00,3.641586,9.395936,0
2010-11-01 00:00:00,3.701873,9.160459,0
2010-11-02 00:00:00,3.698986,8.924924,0
2010-11-03 00:00:00,2.907151,8.694347,0
2010-11-04 00:00:00,2.892176,8.470702,0
2010-11-05 00:00:00,2.861759,8.252751,0
2010-11-06 00:00:00,2.797113,8.042308,0
2010-11-07 00:00:00,3.503713,7.837691,0
2010-11-08 00:00:00,2.614484,7.638256,0
2010-11-09 00:00:00,3.298269,7.442954,0
2010-11-10 00:00:00,3.180156,7.250424,0
2010-11-11 00:00:00,3.070317,7.060792,0
2010-11-12 00:00:00,4.643167,6.84725,0
2010-11-13 00:00:00,2.529009,6.595348,0
2010-11-14 00:00:00,2.466005,6.408022,0
2010-11-15 00:00:00,4.769289,6.226376,0
2010-11-16 00:00:00,2.307646,6.039593,0
2010-11-17 00:00:00,2.29091,5.843332,0
2010-11-18 00:00:00,3.128141,5.658926,0
2010-11-19 00:00:00,2.164907,5.479887,0
2010-11-20 00:00:00,5.018851,5.302802,0
2010-11-21 00:00:00,3.066053,5.124055,0
2010-11-22 00:00:00,2.061044,4.927022,0
2010-11-23 00:00:00,5.014299,4.742618,0
2010-11-24 00:00:00,2.143202,4.536137,0
2010-11-25 00:00:00,2.330755,4.316642,0
2010-11-26 00:00:00,2.272459,4.152318,0
2010-11-27 00:00:00,3.176721,3.98224,0
2010-11-28 00:00:00,5.224651,3.812571,0
2010-11-29 00:00:00,2.228347,3.636734,0
2010-11-30 00:00:00,2.314464,3.447509,0
2010-12-01 00:00:00,2.280725,3.28636,0
2010-12-02 00:00:00,4.73468,3.12777,0
2010-12-03 00:00:00,3.731577,2.979791,0
2010-12-04 00:00:00,2.095432,2.825212,0
2010-12-05 00:00:00,2.160774,2.663679,0
2010-12-06 00:00:00,2.126333,2.516585,0
2010-12-07 00:00:00,3.556412,2.373654,0
2010-12-08 00:00:00,3.483279,2.233796,0
2010-12-09 00:00:00,4.906054,2.1009,0
2010-12-10 00:00:00,4.978144,1.964475,0
2010-12-11 00:00:00,5.953108,1.728469,0
2010-12-12 00:00:00,6.297901,1.508347,0
2010-12-13 00:00:00,6.171555,1.386883,0
2010-12-14 00:00:00,6.178765,1.25318,0
2010-12-15 00:00:00,3.956748,1.121174,0
2010-12-16 00:00:00,4.04443,0.996236,0
2010-12-17 00:00:00,4.10761,0.879138,0
2010-12-18 00:00:00,4.164368,0.767372,0
2010-12-19 00:00:00,6.04518,0.658506,0
2010-12-20 00:00:00,5.835779,0.558847,0
2010-12-21 00:00:00,4.466009,0.450596,0
2010-12-22 00:00:00,5.977885,0.352451,0
2010-12-23 00:00:00,5.873336,0.259808,0
2010-12-24 00:00:00,5.707812,0.174785,0
2010-12-25 00:00:00,4.380563,0.086976,0
2010-12-26 00:00:00,5.723244,0.008052,0
2010-12-27 00:00:00,4.214952,-0.066275,0
2010-12-28 00:00:00,5.541873,-0.13641,0
2010-12-29 00:00:00,5.553157,-0.204169,0
2010-12-30 00:00:00,6.122018,-0.321273,0
2010-12-31 00:00:00,6.322481,-0.434418,0
2011-01-01 00:00:00,6.069483,-0.508688,0
2011-01-02 00:00:00,5.995062,-0.564689,0
2011-01-03 00:00:00,5.953436,-0.621168,0
2011-01-04 00:00:00,5.940921,-0.674401,0
2011-01-05 00:00:00,5.876977,-0.720566,0
2011-01-06 00:00:00,5.847745,-0.761478,0
2011-01-07 00:00:00,5.564456,-0.796999,0
2011-01-08 00:00:00,5.709241,-0.829013,0
2011-01-09 00:00:00,5.638551,-0.857379,0
2011-01-10 00:00:00,5.464963,-0.879653,0
2011-01-11 00:00:00,5.444389,-0.900651,0
2011-01-12 00:00:00,5.517394,-0.921357,0
2011-01-13 00:00:00,5.438095,-0.934753,0
2011-01-14 00:00:00,5.255312,-0.941186,0
2011-01-15 00:00:00,5.339159,-0.949811,0
2011-01-16 00:00:00,5.232174,-0.951164,0
2011-01-17 00:00:00,5.081866,-0.946761,0
2011-01-18 00:00:00,5.351098,-0.957553,0
2011-01-19 00:00:00,5.258695,-0.946521,0
2011-01-20 00:00:00,5.182137,-0.932898,0
2011-01-21 00:00:00,5.084774,-0.915289,0
2011-01-22 00:00:00,5.057238,-0.895614,0
2011-01-23 00:00:00,4.988823,-0.871326,0
2011-01-24 00:00:00,4.933479,-0.843364,0
2011-01-25 00:00:00,4.8644,-0.811139,0
2011-01-26 00:00:00,4.723494,-0.773993,0
2011-01-27 00:00:00,4.709911,-0.733477,0
2011-01-28 00:00:00,4.728115,-0.69431,0
2011-01-29 00:00:00,4.671053,-0.648199,0
2011-01-30 00:00:00,4.630826,-0.599015,0
2011-01-31 00:00:00,4.339863,-0.531626,0
2011-02-01 00:00:00,4.274704,-0.466369,0
2011-02-02 00:00:00,4.834928,-0.432018,0
2011-02-03 00:00:00,4.773641,-0.371257,0
2011-02-04 00:00:00,4.697623,-0.304814,0
2011-02-05 00:00:00,4.526458,-0.233326,0
2011-02-06 00:00:00,4.523006,-0.156515,0
2011-02-07 00:00:00,4.546533,-0.085195,0
2011-02-08 00:00:00,4.513394,-0.006545,0
2011-02-09 00:00:00,4.458776,0.0762,0
2011-02-10 00:00:00,4.414789,0.161917,0
2011-02-11 00:00:00,4.364301,0.251177,0
2011-02-12 00:00:00,4.274697,0.34277,0
2011-02-13 00:00:00,4.650398,0.415318,0
2011-02-14 00:00:00,4.705124,0.45671,0
2011-02-15 00:00:00,4.842834,0.541847,0
2011-02-16 00:00:00,5.282262,0.596761,0
2011-02-17 00:00:00,9.00562,0.407347,0
2011-02-18 00:00:00,8.186329,0.417972,0
2011-02-19 00:00:00,8.271329,0.541539,0
2011-02-20 00:00:00,9.325469,0.587855,0
2011-02-21 00:00:00,7.962207,0.665259,0
2011-02-22 00:00:00,8.699588,0.766391,0
2011-02-23 00:00:00,7.79668,0.867256,0
2011-02-24 00:00:00,9.805331,0.977135,0
2011-02-25 00:00:00,10.245088,1.097318,0
2011-02-26 00:00:00,9.189146,1.226995,0
2011-02-27 00:00:00,7.746903,1.36492,0
2011-02-28 00:00:00,10.332143,1.512872,0
2011-03-01 00:00:00,9.33903,1.661834,0
2011-03-02 00:00:00,10.045235,1.822791,0
2011-03-03 00:00:00,10.857064,1.963013,0
2011-03-04 00:00:00,10.688738,2.04638,0
2011-03-05 00:00:00,11.184284,2.216358,0
2011-03-06 00:00:00,11.496963,2.39099,0
2011-03-07 00:00:00,11.651273,2.552833,0
2011-03-08 00:00:00,11.631875,2.725836,0
2011-03-09 00:00:00,12.563294,2.862631,0
2011-03-10 00:00:00,12.393337,3.040863,0
2011-03-11 00:00:00,12.316466,3.218441,0
2011-03-12 00:00:00,12.250269,3.394844,0
2011-03-13 00:00:00,12.192903,3.57396,0
2011-03-14 00:00:00,12.067493,3.758198,0
2011-03-15 00:00:00,11.887643,3.94814,0
2011-03-16 00:00:00,11.643288,4.144681,0
2011-03-17 00:00:00,11.311416,4.347633,0
2011-03-18 00:00:00,10.960739,4.55528,0
2011-03-19 00:00:00,10.693684,4.765662,0
2011-03-20 00:00:00,13.4554,4.851422,0
2011-03-21 00:00:00,13.454359,5.041884,0
2011-03-22 00:00:00,15.91659,5.154563,0
2011-03-23 00:00:00,17.201655,5.307885,0
2011-03-24 00:00:00,17.573597,5.496005,0
2011-03-25 00:00:00,17.894169,5.681692,0
2011-03-26 00:00:00,18.017351,5.873621,0
2011-03-27 00:00:00,17.978572,6.072832,0
2011-03-28 00:00:00,17.806055,6.280852,0
2011-03-29 00:00:00,17.499728,6.498405,0
2011-03-30 00:00:00,17.098875,6.724624,0
2011-03-31 00:00:00,16.547256,6.958536,0
2011-04-01 00:00:00,17.293515,7.158857,0
2011-04-02 00:00:00,17.059886,7.39057,0
2011-04-03 00:00:00,17.194651,7.610457,0
2011-04-04 00:00:00,16.127478,7.819611,0
2011-04-05 00:00:00,16.991842,8.054395,0
2011-04-06 00:00:00,16.847014,8.283065,0
2011-04-07 00:00:00,16.340054,8.525749,0
2011-04-08 00:00:00,15.847043,8.768558,0
2011-04-09 00:00:00,15.383169,9.013409,0
2011-04-10 00:00:00,11.728618,9.256956,0
2011-04-11 00:00:00,14.38511,9.502819,0
2011-04-12 00:00:00,10.833831,9.754942,0
2011-04-13 00:00:00,13.27624,10.007833,0
2011-04-14 00:00:00,12.756304,10.260687,0
2011-04-15 00:00:00,12.983333,10.488905,0
2011-04-16 00:00:00,13.058141,10.72117,0
2011-04-17 00:00:00,12.668779,10.977228,0
2011-04-18 00:00:00,12.261779,11.230257,0
2011-04-19 00:00:00,14.33376,11.387387,0
2011-04-20 00:00:00,14.618911,11.601379,0
2011-04-21 00:00:00,14.451895,11.843728,0
2011-04-22 00:00:00,14.901339,12.059502,0
2011-04-23 00:00:00,15.390767,12.271516,0
2011-04-24 00:00:00,15.054713,12.510175,0
2011-04-25 00:00:00,15.113545,12.735719,0
2011-04-26 00:00:00,17.784117,12.871739,0
2011-04-27 00:00:00,17.631124,13.096533,0
2011-04-28 00:00:00,14.770164,13.314268,0
2011-04-29 00:00:00,17.877962,13.538258,0
2011-04-30 00:00:00,16.568412,13.770643,0
2011-05-01 00:00:00,16.468015,14.005771,0
2011-05-02 00:00:00,16.284745,14.246288,0
2011-05-03 00:00:00,14.654592,14.489188,0
2011-05-04 00:00:00,15.778909,14.735608,0
2011-05-05 00:00:00,15.249145,14.981975,0
2011-05-06 00:00:00,14.850857,15.232401,0
2011-05-07 00:00:00,14.193591,15.486298,0
2011-05-08 00:00:00,13.62135,15.740657,0
2011-05-09 00:00:00,13.471775,15.965409,0
2011-05-10 00:00:00,12.941178,16.219926,0
2011-05-11 00:00:00,12.926401,16.450508,0
2011-05-12 00:00:00,12.82801,16.677264,0
2011-05-13 00:00:00,12.374866,16.912727,0
2011-05-14 00:00:00,10.974561,17.147685,0
2011-05-15 00:00:00,11.843274,17.381402,0
2011-05-16 00:00:00,11.363336,17.621356,0
2011-05-17 00:00:00,10.867978,17.859909,0
2011-05-18 00:00:00,10.431138,18.090039,0
2011-05-19 00:00:00,10.199066,18.320171,0
2011-05-20 00:00:00,9.759403,18.553934,0
2011-05-21 00:00:00,9.319362,18.780703,0
2011-05-22 00:00:00,9.117741,19.001089,0
2011-05-23 00:00:00,8.656647,19.226084,0
2011-05-24 00:00:00,8.321874,19.449894,0
2011-05-25 00:00:00,10.518811,19.478021,0
2011-05-26 00:00:00,9.94308,19.700513,0
2011-05-27 00:00:00,9.920545,19.912334,0
2011-05-28 00:00:00,9.871843,20.097196,0
2011-05-29 00:00:00,9.853972,20.282918,0
2011-05-30 00:00:00,9.79314,20.477818,0
2011-05-31 00:00:00,4.41361,20.67659,0
2011-06-01 00:00:00,8.529023,20.870003,0
2011-06-02 00:00:00,8.648378,21.060668,0
2011-06-03 00:00:00,8.441626,21.24983,0
2011-06-04 00:00:00,8.135336,21.442015,0
2011-06-05 00:00:00,7.770785,21.633522,0
2011-06-06 00:00:00,7.557697,21.809641,0
2011-06-07 00:00:00,7.200305,22.002382,0
2011-06-08 00:00:00,7.443401,22.14707,0
2011-06-09 00:00:00,8.004266,22.258611,0
2011-06-10 00:00:00,8.158781,22.409868,0
2011-06-11 00:00:00,6.488573,22.570024,0
2011-06-12 00:00:00,6.315624,22.740004,0
2011-06-13 00:00:00,7.543999,22.9097,0
2011-06-14 00:00:00,7.226298,23.076961,0
2011-06-15 00:00:00,7.59755,23.163081,0
2011-06-16 00:00:00,7.382509,23.312314,0
2011-06-17 00:00:00,7.230592,23.478946,0
2011-06-18 00:00:00,7.013689,23.626094,0
2011-06-19 00:00:00,7.848249,23.649188,0
2011-06-20 00:00:00,7.551072,23.808902,0
2011-06-21 00:00:00,8.047688,23.884089,0
2011-06-22 00:00:00,8.439475,23.945638,0
2011-06-23 00:00:00,7.898778,24.041145,0
2011-06-24 00:00:00,7.73308,24.152888,0
2011-06-25 00:00:00,8.450958,24.263625,0
2011-06-26 00:00:00,7.42801,24.373513,0
2011-06-27 00:00:00,7.387486,24.480949,0
2011-06-28 00:00:00,5.568008,24.5871,0
2011-06-29 00:00:00,7.455544,24.695318,0
2011-06-30 00:00:00,7.15233,24.801318,0
2011-07-01 00:00:00,6.432358,24.894765,0
2011-07-02 00:00:00,6.047523,24.995456,0
2011-07-03 00:00:00,5.693062,25.099624,0
2011-07-04 00:00:00,5.31537,25.200816,0
2011-07-05 00:00:00,3.481886,25.27678,0
2011-07-06 00:00:00,4.803149,25.347377,0
2011-07-07 00:00:00,3.029409,25.445123,0
2011-07-08 00:00:00,4.205768,25.536546,0
2011-07-09 00:00:00,5.015757,25.625381,0
2011-07-10 00:00:00,4.901314,25.66615,0
2011-07-11 00:00:00,2.255892,25.691063,0
2011-07-12 00:00:00,2.200823,25.753245,0
2011-07-13 00:00:00,3.523513,25.82774,0
2011-07-14 00:00:00,4.501817,25.892826,0
2011-07-15 00:00:00,4.236471,25.951574,0
2011-07-16 00:00:00,4.228716,25.987711,0
2011-07-17 00:00:00,4.037761,26.042158,0
2011-07-18 00:00:00,2.237509,26.090344,0
2011-07-19 00:00:00,3.387428,26.137406,0
2011-07-20 00:00:00,1.436627,26.177451,0
2011-07-21 00:00:00,3.218275,26.228139,0
2011-07-22 00:00:00,1.192989,26.232579,0
2011-07-23 00:00:00,1.173545,26.230925,0
2011-07-24 00:00:00,1.150283,26.233179,0
2011-07-25 00:00:00,2.964429,26.248367,0
2011-07-26 00:00:00,2.760673,26.274957,0
2011-07-27 00:00:00,2.970471,26.162354,0
2011-07-28 00:00:00,2.451771,26.001642,0
2011-07-29 00:00:00,2.231439,25.996458,0
2011-07-30 00:00:00,2.004927,26.018521,0
2011-07-31 00:00:00,1.193042,26.023184,0
2011-08-01 00:00:00,1.576422,26.018109,0
2011-08-02 00:00:00,1.031805,26.007487,0
2011-08-03 00:00:00,0.960978,25.993287,0
2011-08-04 00:00:00,0.885911,25.979989,0
2011-08-05 00:00:00,2.117341,25.962682,0
2011-08-06 00:00:00,2.128446,25.920666,0
2011-08-07 00:00:00,1.059254,25.683945,0
2011-08-08 00:00:00,1.015734,25.617072,0
2011-08-09 00:00:00,1.002186,25.57151,0
2011-08-10 00:00:00,0.904787,25.55791,0
2011-08-11 00:00:00,2.121913,25.530318,0
2011-08-12 00:00:00,2.073167,25.426144,0
2011-08-13 00:00:00,1.017643,25.201842,0
2011-08-14 00:00:00,1.130977,25.060021,0
2011-08-15 00:00:00,1.028377,25.023451,0
2011-08-16 00:00:00,0.931785,24.974915,0
2011-08-17 00:00:00,0.873097,24.899522,0
2011-08-18 00:00:00,1.99706,24.808641,0
2011-08-19 00:00:00,0.78023,24.728366,0
2011-08-20 00:00:00,0.837843,24.548451,0
2011-08-21 00:00:00,1.979652,24.405694,0
2011-08-22 00:00:00,1.836126,24.339109,0
2011-08-23 00:00:00,1.031856,24.042939,0
2011-08-24 00:00:00,1.172791,23.858953,0
2011-08-25 00:00:00,1.034058,23.803535,0
2011-08-26 00:00:00,0.933089,23.723334,0
2011-08-27 00:00:00,0.863729,23.623234,0
2011-08-28 00:00:00,0.81215,23.511767,0
2011-08-29 00:00:00,1.753517,23.396499,0
2011-08-30 00:00:00,0.722824,23.267943,0
2011-08-31 00:00:00,1.761802,23.053863,0
2011-09-01 00:00:00,1.755049,22.93717,0
2011-09-02 00:00:00,0.693829,22.823709,0
2011-09-03 00:00:00,1.038577,22.391636,0
2011-09-04 00:00:00,1.133235,22.188722,0
2011-09-05 00:00:00,1.012877,22.090228,0
2011-09-06 00:00:00,0.932972,21.963313,0
2011-09-07 00:00:00,0.881175,21.819288,0
2011-09-08 00:00:00,0.834881,21.670592,0
2011-09-09 00:00:00,1.66861,21.522371,0
2011-09-10 00:00:00,1.596931,21.377041,0
2011-09-11 00:00:00,0.687638,21.234649,0
2011-09-12 00:00:00,0.635972,21.093185,0
2011-09-13 00:00:00,0.57162,20.958824,0
2011-09-14 00:00:00,0.526983,20.810621,0
2011-09-15 00:00:00,0.497799,20.650928,0
2011-09-16 00:00:00,0.46721,20.497129,0
2011-09-17 00:00:00,1.067125,20.324489,0
2011-09-18 00:00:00,1.079395,20.095399,0
2011-09-19 00:00:00,0.621128,19.708053,0
2011-09-20 00:00:00,0.604397,19.518377,0
2011-09-21 00:00:00,0.540368,19.380926,0
2011-09-22 00:00:00,0.499027,19.220975,0
2011-09-23 00:00:00,0.473404,19.043388,0
2011-09-24 00:00:00,1.010528,18.856228,0
2011-09-25 00:00:00,1.141848,18.594385,0
2011-09-26 00:00:00,1.846049,17.776695,0
2011-09-27 00:00:00,2.328798,17.536187,0
2011-09-28 00:00:00,1.234557,17.418544,0
2011-09-29 00:00:00,1.291294,17.179811,0
2011-09-30 00:00:00,1.455179,16.892865,0
2011-10-01 00:00:00,1.404324,16.699206,0
2011-10-02 00:00:00,1.327018,16.502828,0
2011-10-03 00:00:00,1.997298,16.301755,0
2011-10-04 00:00:00,1.176423,16.094035,0
2011-10-05 00:00:00,1.123395,15.881998,0
2011-10-06 00:00:00,1.8945,15.670351,0
2011-10-07 00:00:00,1.032475,15.457894,0
2011-10-08 00:00:00,0.982748,15.250514,0
2011-10-09 00:00:00,1.671231,15.044306,0
2011-10-10 00:00:00,1.61288,14.836182,0
2011-10-11 00:00:00,1.507492,14.62978,0
2011-10-12 00:00:00,1.681396,14.334196,0
2011-10-13 00:00:00,1.533529,13.84215,0
2011-10-14 00:00:00,1.472844,13.650364,0
2011-10-15 00:00:00,1.344155,13.473726,0
2011-10-16 00:00:00,1.280389,13.265415,0
2011-10-17 00:00:00,1.233788,13.052066,0
2011-10-18 00:00:00,1.187453,12.837377,0
2011-10-19 00:00:00,1.153633,12.62024,0
2011-10-20 00:00:00,1.108583,12.408802,0
2011-10-21 00:00:00,1.902834,12.200892,0
2011-10-22 00:00:00,1.850676,11.997216,0
2011-10-23 00:00:00,1.791164,11.783379,0
2011-10-24 00:00:00,1.010718,11.525626,0
2011-10-25 00:00:00,0.999433,11.302331,0
2011-10-26 00:00:00,0.943526,11.102922,0
2011-10-27 00:00:00,0.908361,10.897886,0
2011-10-28 00:00:00,0.871926,10.693046,0
2011-10-29 00:00:00,0.839348,10.488528,0
2011-10-30 00:00:00,0.825503,10.272361,0
2011-10-31 00:00:00,1.615169,10.058324,0
2011-11-01 00:00:00,1.592447,9.861665,0
2011-11-02 00:00:00,1.086373,9.45563,0
2011-11-03 00:00:00,1.457737,9.070705,0
2011-11-04 00:00:00,1.320677,8.923138,0
2011-11-05 00:00:00,1.239337,8.739794,0
2011-11-06 00:00:00,2.264695,8.530293,0
2011-11-07 00:00:00,2.356717,8.302031,0
2011-11-08 00:00:00,4.103009,7.731514,0
2011-11-09 00:00:00,3.688734,7.318802,0
2011-11-10 00:00:00,3.763648,7.115432,0
2011-11-11 00:00:00,3.890377,6.889112,0
2011-11-12 00:00:00,3.957425,6.661017,0
2011-11-13 00:00:00,3.915174,6.442754,0
2011-11-14 00:00:00,3.894621,6.224007,0
2011-11-15 00:00:00,3.911837,6.006825,0
2011-11-16 00:00:00,3.884936,5.798493,0
2011-11-17 00:00:00,3.810253,5.599277,0
2011-11-18 00:00:00,3.696005,5.408804,0
2011-11-19 00:00:00,3.554736,5.2251,0
2011-11-20 00:00:00,3.404208,5.047503,0
2011-11-21 00:00:00,3.232697,4.876828,0
2011-11-22 00:00:00,3.060992,4.710437,0
2011-11-23 00:00:00,2.900406,4.547847,0
2011-11-24 00:00:00,2.736574,4.389892,0
2011-11-25 00:00:00,2.581662,4.235194,0
2011-11-26 00:00:00,2.673772,4.037297,0
2011-11-27 00:00:00,2.681689,3.861428,0
2011-11-28 00:00:00,2.522684,3.717919,0
2011-11-29 00:00:00,2.390663,3.571797,0
2011-11-30 00:00:00,2.276183,3.426482,0
2011-12-01 00:00:00,2.690115,3.28387,0
2011-12-02 00:00:00,4.297531,3.142165,0
2011-12-03 00:00:00,2.877871,2.890761,0
2011-12-04 00:00:00,2.992578,2.653296,0
2011-12-05 00:00:00,2.834241,2.532373,0
2011-12-06 00:00:00,2.771811,2.392447,0
2011-12-07 00:00:00,2.755552,2.24688,0
2011-12-08 00:00:00,2.732958,2.104127,0
2011-12-09 00:00:00,2.66843,1.969336,0
2011-12-10 00:00:00,2.582625,1.839751,0
2011-12-11 00:00:00,2.50143,1.712878,0
2011-12-12 00:00:00,5.071149,1.588705,0
2011-12-13 00:00:00,5.118156,1.45788,0
2011-12-14 00:00:00,3.029502,1.216378,0
2011-12-15 00:00:00,3.035289,1.097198,0
2011-12-16 00:00:00,2.946517,0.985986,0
2011-12-17 00:00:00,2.922292,0.869195,0
2011-12-18 00:00:00,2.965444,0.746487,0
2011-12-19 00:00:00,2.916338,0.638806,0
2011-12-20 00:00:00,3.321753,0.54158,0
2011-12-21 00:00:00,2.750147,0.444051,0
2011-12-22 00:00:00,2.723202,0.343689,0
2011-12-23 00:00:00,2.639575,0.257886,0
2011-12-24 00:00:00,2.559037,0.175264,0
2011-12-25 00:00:00,3.392365,0.094114,0
2011-12-26 00:00:00,2.440909,0.014824,0
2011-12-27 00:00:00,2.355013,-0.055169,0
2011-12-28 00:00:00,5.159307,-0.120367,0
2011-12-29 00:00:00,4.88789,-0.181233,0
2011-12-30 00:00:00,5.053259,-0.246443,0
2011-12-31 00:00:00,2.244358,-0.336283,0
2012-01-01 00:00:00,2.305253,-0.418562,0
2012-01-02 00:00:00,5.213791,-0.461404,0
2012-01-03 00:00:00,4.845348,-0.504791,0
2012-01-04 00:00:00,5.025152,-0.546526,0
2012-01-05 00:00:00,4.666339,-0.596642,0
2012-01-06 00:00:00,4.616598,-0.633349,0
2012-01-07 00:00:00,2.986575,-0.657369,0
2012-01-08 00:00:00,4.433143,-0.680405,0
2012-01-09 00:00:00,4.63469,-0.701583,0
2012-01-10 00:00:00,4.54746,-0.719584,0
2012-01-11 00:00:00,4.461471,-0.734307,0
2012-01-12 00:00:00,3.390449,-0.729333,0
